
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000581                       # Number of seconds simulated (Second)
simTicks                                    580829500                       # Number of ticks simulated (Tick)
finalTick                                   580829500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      5.87                       # Real time elapsed on the host (Second)
hostTickRate                                 98870435                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8555696                       # Number of bytes of host memory used (Byte)
simInsts                                      1250423                       # Number of instructions simulated (Count)
simOps                                        2278927                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   212846                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     387917                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          1161660                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.929014                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.076410                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         2509888                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       81                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        2446047                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2972                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               231036                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            379074                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  45                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1042983                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.345241                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.200295                       # Number of insts issued each cycle (Count)
system.cpu.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED    580829500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.executeStats0.numInsts             2432036                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches           271414                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts          208870                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts          78987                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.093587                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads        1481066                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites       1262485                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads          16650                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites          9215                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads       3394682                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites      1809721                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs            287857                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads       842796                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches             127889                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                        835766                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                   14580                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  344                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          2460                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles            9                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                    147579                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                  2199                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples            1042983                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.531501                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.400280                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                   599442     57.47%     57.47% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                    11123      1.07%     58.54% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                    96393      9.24%     67.78% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                     5958      0.57%     68.35% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                    32334      3.10%     71.45% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                    10085      0.97%     72.42% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                    24895      2.39%     74.81% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                    12626      1.21%     76.02% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                   250127     23.98%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total              1042983                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts               1452510                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.250374                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches             302207                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.260151                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles       197114                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst         145510                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total            145510                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst        145510                       # number of overall hits (Count)
system.cpu.icache.overallHits::total           145510                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         2069                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            2069                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         2069                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           2069                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    152361000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    152361000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    152361000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    152361000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst       147579                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total        147579                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst       147579                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total       147579                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.014020                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.014020                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.014020                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.014020                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 73639.922668                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 73639.922668                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 73639.922668                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 73639.922668                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          261                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            3                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs             87                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         1072                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              1072                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          484                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           484                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          484                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          484                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         1585                       # number of demand (read+write) MSHR misses (Count)
