
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000135                       # Number of seconds simulated (Second)
simTicks                                    135055000                       # Number of ticks simulated (Tick)
finalTick                                   135055000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      1.83                       # Real time elapsed on the host (Second)
hostTickRate                                 73771857                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8559932                       # Number of bytes of host memory used (Byte)
simInsts                                       304734                       # Number of instructions simulated (Count)
simOps                                         558846                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   166447                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     305242                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                          270111                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              1.772766                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.564090                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                         325305                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    2627                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                        310059                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   133                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined               48503                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined            91360                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               1349                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples             209384                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.480815                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.219987                       # Number of insts issued each cycle (Count)
system.cpu0.lsq0.loadToUse::160-169                25      0.10%     99.25% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::170-179                84      0.32%     99.57% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::180-189                 9      0.03%     99.61% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::190-199                11      0.04%     99.65% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::200-209                42      0.16%     99.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::210-219                19      0.07%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::220-229                 6      0.02%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::260-269                 1      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::270-279                 1      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::overflows              22      0.08%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::max_value             610                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.lsq0.loadToUse::total               26016                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu0.mmu.dtb.rdAccesses                  28670                       # TLB accesses on read requests (Count)
system.cpu0.mmu.dtb.wrAccesses                  16871                       # TLB accesses on write requests (Count)
system.cpu0.mmu.dtb.rdMisses                      110                       # TLB misses on read requests (Count)
system.cpu0.mmu.dtb.wrMisses                       30                       # TLB misses on write requests (Count)
system.cpu0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED    135055000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.mmu.itb.rdAccesses                      0                       # TLB accesses on read requests (Count)
system.cpu0.mmu.itb.wrAccesses                  29058                       # TLB accesses on write requests (Count)
system.cpu0.mmu.itb.rdMisses                        0                       # TLB misses on read requests (Count)
system.cpu0.mmu.itb.wrMisses                      133                       # TLB misses on write requests (Count)
system.cpu0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED    135055000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.power_state.pwrStateResidencyTicks::ON    135055000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.rename.squashCycles                  1086                       # Number of cycles rename is squashing (Cycle)
system.cpu0.rename.idleCycles                   46940                       # Number of cycles rename is idle (Cycle)
system.cpu0.rename.blockCycles                  89235                       # Number of cycles rename is blocking (Cycle)
system.cpu0.rename.serializeStallCycles          1084                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu0.rename.runCycles                    45126                       # Number of cycles rename is running (Cycle)
system.cpu0.rename.unblockCycles                25913                       # Number of cycles rename is unblocking (Cycle)
system.cpu0.rename.renamedInsts                333622                       # Number of instructions processed by rename (Count)
system.cpu0.rename.ROBFullEvents                   27                       # Number of times rename has blocked due to ROB full (Count)
system.cpu0.rename.IQFullEvents                 15583                       # Number of times rename has blocked due to IQ full (Count)
system.cpu0.rename.LQFullEvents                    18                       # Number of times rename has blocked due to LQ full (Count)
system.cpu0.rename.SQFullEvents                  7925                       # Number of times rename has blocked due to SQ full (Count)
system.cpu0.rename.renamedOperands             548505                       # Number of destination operands rename has renamed (Count)
system.cpu0.rename.lookups                    1115830                       # Number of register rename lookups that rename has made (Count)
system.cpu0.rename.intLookups                  429526                       # Number of integer rename lookups (Count)
system.cpu0.rename.fpLookups                     2409                       # Number of floating rename lookups (Count)
system.cpu0.rename.committedMaps               465986                       # Number of HB maps that are committed (Count)
system.cpu0.rename.undoneMaps                   82510                       # Number of HB maps that are undone due to squashing (Count)
system.cpu0.rename.serializing                     40                       # count of serializing insts renamed (Count)
system.cpu0.rename.tempSerializing                 39                       # count of temporary serializing insts renamed (Count)
system.cpu0.rename.skidInsts                    44356                       # count of insts added to the skid buffer (Count)
system.cpu0.rob.reads                          505728                       # The number of ROB reads (Count)
system.cpu0.rob.writes                         662062                       # The number of ROB writes (Count)
system.cpu0.thread_0.numInsts                  152367                       # Number of Instructions committed (Count)
system.cpu0.thread_0.numOps                    279423                       # Number of Ops committed (Count)
system.cpu0.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu0.workload.numSyscalls                   16                       # Number of system calls (Count)
system.cpu1.numCycles                          269696                       # Number of cpu cycles simulated (Cycle)
system.cpu1.cpi                              1.770042                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu1.ipc                              0.564958                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu1.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu1.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu1.instsAdded                         325324                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu1.nonSpecInstsAdded                    2627                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu1.instsIssued                        310121                       # Number of instructions issued (Count)
system.cpu1.squashedInstsIssued                   133                       # Number of squashed instructions issued (Count)
system.cpu1.squashedInstsExamined               48528                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu1.squashedOperandsExamined            91183                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu1.squashedNonSpecRemoved               1349                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu1.numIssuedDist::samples             210062                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::mean              1.476331                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::stdev             2.218066                       # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::underflows               0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::0                   125315     59.66%     59.66% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::1                    17992      8.57%     68.22% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::2                    11344      5.40%     73.62% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::3                    12661      6.03%     79.65% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::4                    13253      6.31%     85.96% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::5                     8518      4.05%     90.01% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::6                    12986      6.18%     96.19% # Number of insts issued each cycle (Count)
system.cpu1.numIssuedDist::7                     6004      2.86%     99.05% # Number of insts issued each cycle (Count)
