
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000311                       # Number of seconds simulated (Second)
simTicks                                    311282500                       # Number of ticks simulated (Tick)
finalTick                                   311282500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      3.40                       # Real time elapsed on the host (Second)
hostTickRate                                 91613563                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8555696                       # Number of bytes of host memory used (Byte)
simInsts                                       846433                       # Number of instructions simulated (Count)
simOps                                        1440923                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   249106                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     424063                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                           622566                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.735517                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.359588                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         1567093                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       72                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        1523281                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    746                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               126236                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            258450                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  36                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              511906                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.975705                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.727907                       # Number of insts issued each cycle (Count)
system.cpu.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED    311282500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.dtb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED    311282500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.executeStats0.numInsts             1516740                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches           225513                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts          235968                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts          56679                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.436272                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads        1145743                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites        694189                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads          13463                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites          7261                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads       1621689                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites      1005327                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs            292647                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads       749608                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches             205060                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                        441018                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                    8952                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  282                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          2029                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           11                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                     21754                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                  1346                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples             511906                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              3.227589                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.173696                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                   236211     46.14%     46.14% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                     3478      0.68%     46.82% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                    12879      2.52%     49.34% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                     3005      0.59%     49.93% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                    12929      2.53%     52.45% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                     5453      1.07%     53.52% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                   181977     35.55%     89.07% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                     4664      0.91%     89.98% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                    51310     10.02%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total               511906                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts                958143                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.539022                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches             246535                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.395998                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles        64090                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst          19886                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total             19886                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst         19886                       # number of overall hits (Count)
system.cpu.icache.overallHits::total            19886                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         1868                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            1868                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         1868                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           1868                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    139365999                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    139365999                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    139365999                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    139365999                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst        21754                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total         21754                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst        21754                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total        21754                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.085869                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.085869                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.085869                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.085869                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 74607.065846                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 74607.065846                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 74607.065846                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 74607.065846                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          349                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            4                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      87.250000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks          179                       # number of writebacks (Count)
